id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1142508116600151390,https://www.airbnb.com/rooms/1142508116600151390,20241223204511,2024-12-23,city scrape,Unique Cube House in heart of Rotterdam! Room 1,"Welcome to the one of the most unique places in Rotterdam! Designed by Dutch architect Piet Blom, this residential complex are literally cubes, tilted over by 45 degrees. This results in buildings that look, feel and behave unlike anything you’ll find elsewhere in the world. Live it up like a local in the centre of Rotterdam.",,https://a0.muscache.com/pictures/5c4382fb-1041-40e1-af09-ee9d62bf65bd.jpg,20463572,https://www.airbnb.com/users/show/20463572,Mirjam,2014-08-24,"Apeldoorn, Netherlands","I'm from the Netherlands and I travel together with my daughter 
We really like cycling.",N/A,N/A,N/A,,https://a0.muscache.com/im/pictures/user/c9486052-6e78-49ac-9064-1b476f9a5023.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c9486052-6e78-49ac-9064-1b476f9a5023.jpg?aki_policy=profile_x_medium,,14,15,"['email', 'phone']",t,t,,Stadsdriehoek,Rotterdam Centrum,51.91929,4.4908,Private room in townhouse,Private room,1,1.5,1.5 shared baths,3,4,"[""Wifi"", ""Hot water"", ""Private living room"", ""Iron"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Private entrance"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Extra pillows and blankets"", ""Refrigerator"", ""Dishes and silverware"", ""Oven"", ""Hangers"", ""Dishwasher"", ""Lockbox"", ""Ethernet connection"", ""Essentials"", ""Stove"", ""Microwave"", ""Smoke alarm"", ""Cooking basics"", ""Coffee maker"", ""Lake access"", ""Shampoo"", ""TV"", ""Luggage dropoff allowed"", ""Paid parking off premises""]",$38.00,90,366,55,90,366,366,84.5,366.0,,t,0,0,4,94,2024-12-23,0,0,0,,,,,,,,,,0599 88A0 BEAF 89B5 61B2,f,6,0,6,0,
1142525399114678470,https://www.airbnb.com/rooms/1142525399114678470,20241223204511,2024-12-23,city scrape,Unique Cube House in heart of Rotterdam! Room 3,"Welcome to the one of the most unique places in Rotterdam! Designed by Dutch architect Piet Blom, this residential complex are literally cubes, tilted over by 45 degrees. This results in buildings that look, feel and behave unlike anything you’ll find elsewhere in the world. Live it up like a local in the centre of Rotterdam.",,https://a0.muscache.com/pictures/5c4382fb-1041-40e1-af09-ee9d62bf65bd.jpg,20463572,https://www.airbnb.com/users/show/20463572,Mirjam,2014-08-24,"Apeldoorn, Netherlands","I'm from the Netherlands and I travel together with my daughter 
We really like cycling.",N/A,N/A,N/A,,https://a0.muscache.com/im/pictures/user/c9486052-6e78-49ac-9064-1b476f9a5023.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c9486052-6e78-49ac-9064-1b476f9a5023.jpg?aki_policy=profile_x_medium,,14,15,"['email', 'phone']",t,t,,Stadsdriehoek,Rotterdam Centrum,51.92071,4.49101,Private room in townhouse,Private room,1,1.5,1.5 shared baths,3,4,"[""Wifi"", ""Hot water"", ""Private living room"", ""Iron"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Private entrance"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Extra pillows and blankets"", ""Refrigerator"", ""Dishes and silverware"", ""Oven"", ""Hangers"", ""Dishwasher"", ""Lockbox"", ""Ethernet connection"", ""Essentials"", ""Stove"", ""Microwave"", ""Smoke alarm"", ""Cooking basics"", ""Coffee maker"", ""Lake access"", ""Shampoo"", ""TV"", ""Luggage dropoff allowed"", ""Paid parking off premises""]",$89.00,90,366,14,90,366,366,87.1,366.0,,t,6,6,6,76,2024-12-23,2,2,0,2024-07-31,2024-08-01,3.0,3.5,4.0,3.5,4.5,4.5,4.0,0599 88A0 BEAF 89B5 61B2,f,6,0,6,0,0.41
1142528546654186631,https://www.airbnb.com/rooms/1142528546654186631,20241223204511,2024-12-23,city scrape,Iconic Cube House in heart of Rotterdam! Room 1,"Welcome to the one of the most unique places in Rotterdam! Designed by Dutch architect Piet Blom, this residential complex are literally cubes, tilted over by 45 degrees. This results in buildings that look, feel and behave unlike anything you’ll find elsewhere in the world. Live it up like a local in the centre of Rotterdam.",,https://a0.muscache.com/pictures/57d75676-dbe9-4a0d-96df-843a262a88ac.jpg,20463572,https://www.airbnb.com/users/show/20463572,Mirjam,2014-08-24,"Apeldoorn, Netherlands","I'm from the Netherlands and I travel together with my daughter 
We really like cycling.",N/A,N/A,N/A,,https://a0.muscache.com/im/pictures/user/c9486052-6e78-49ac-9064-1b476f9a5023.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c9486052-6e78-49ac-9064-1b476f9a5023.jpg?aki_policy=profile_x_medium,,14,15,"['email', 'phone']",t,t,,Stadsdriehoek,Rotterdam Centrum,51.91964,4.49024,Private room in townhouse,Private room,1,1.5,1.5 shared baths,1,0,"[""Wifi"", ""Hot water"", ""Private living room"", ""Bathtub"", ""Iron"", ""Heating"", ""Kitchen"", ""Washer"", ""Hair dryer"", ""Private entrance"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Extra pillows and blankets"", ""Refrigerator"", ""Dishes and silverware"", ""Oven"", ""Hangers"", ""Dishwasher"", ""Ethernet connection"", ""Essentials"", ""Long term stays allowed"", ""Stove"", ""Microwave"", ""Smoke alarm"", ""Cooking basics"", ""Smart lock"", ""Coffee maker"", ""Lake access"", ""Shampoo"", ""TV"", ""Luggage dropoff allowed"", ""Paid parking off premises""]",$37.00,90,366,27,90,366,366,85.2,366.0,,t,0,14,44,134,2024-12-23,1,1,0,2024-08-22,2024-08-22,4.0,4.0,4.0,4.0,5.0,5.0,4.0,0599 960A 4C63 69B2 05D5,f,6,0,6,0,0.24
1142531140619057374,https://www.airbnb.com/rooms/1142531140619057374,20241223204511,2024-12-24,previous scrape,Iconic Cube House in heart of Rotterdam! Room 2,"Welcome to one of the most unique places in Rotterdam! Designed by Dutch architect Piet Blom, this residential complex are literally cubes, tilted over by 45 degrees. This results in buildings that look, feel and behave unlike anything you’ll find elsewhere in the world. Live it up like a local in the centre of Rotterdam.",,https://a0.muscache.com/pictures/57d75676-dbe9-4a0d-96df-843a262a88ac.jpg,20463572,https://www.airbnb.com/users/show/20463572,Mirjam,2014-08-24,"Apeldoorn, Netherlands","I'm from the Netherlands and I travel together with my daughter 
We really like cycling.",N/A,N/A,N/A,,https://a0.muscache.com/im/pictures/user/c9486052-6e78-49ac-9064-1b476f9a5023.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c9486052-6e78-49ac-9064-1b476f9a5023.jpg?aki_policy=profile_x_medium,,14,15,"['email', 'phone']",t,t,,Stadsdriehoek,Rotterdam Centrum,51.92109,4.48994,Private room in townhouse,Private room,1,,1.5 shared baths,,,"[""Wifi"", ""Hot water"", ""Private living room"", ""Bathtub"", ""Iron"", ""Heating"", ""Kitchen"", ""Washer"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Private entrance"", ""Bed linens"", ""First aid kit"", ""Self check-in"", ""Extra pillows and blankets"", ""Refrigerator"", ""Dishes and silverware"", ""Oven"", ""Hangers"", ""Dishwasher"", ""Ethernet connection"", ""Essentials"", ""Long term stays allowed"", ""Stove"", ""Microwave"", ""Smoke alarm"", ""Cooking basics"", ""Smart lock"", ""Coffee maker"", ""Lake access"", ""Shampoo"", ""TV"", ""Luggage dropoff allowed"", ""Paid parking off premises""]",,90,366,90,90,366,366,90.0,366.0,,t,0,0,0,0,2024-12-24,0,0,0,,,,,,,,,,0599 960A 4C63 69B2 05D5,f,6,0,6,0,
1142582470707505107,https://www.airbnb.com/rooms/1142582470707505107,20241223204511,2024-12-24,previous scrape,Your Sunny Vintage Family Apartment,"Discover our family-friendly vintage Airbnb close to Rotterdam's heart! With 2 bedrooms, a fully equiped kitchen and a sunny balcony for breakfast, it's perfect for a family of 4. Equipped with modern amenities and fireproofing, it's both cozy and safe. This apartment is a blend of vintage charm and modern convenience, ensuring a delightful stay for all. Explore the city by day and relax in comfort by night. Book now for an unforgettable city break!",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE0MjU4MjQ3MDcwNzUwNTEwNw%3D%3D/original/e8c64c2b-0dcd-4288-b67d-7995d6ee8b41.jpeg,34974289,https://www.airbnb.com/users/show/34974289,Diane,2015-06-04,"Rotterdam, Netherlands","",N/A,N/A,100%,f,https://a0.muscache.com/im/pictures/user/User-34974289/original/b5342b74-a19c-41a3-9442-e8db71c76dec.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-34974289/original/b5342b74-a19c-41a3-9442-e8db71c76dec.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Bergpolder,Noord,51.9367799,4.4630603,Entire rental unit,Entire home/apt,4,,1 bath,2,,"[""Wifi"", ""Hot water"", ""Iron"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Washer"", ""Private entrance"", ""Bed linens"", ""First aid kit"", ""Conditioner"", ""Private patio or balcony"", ""Hot water kettle"", ""Refrigerator"", ""Dishes and silverware"", ""Oven"", ""Body soap"", ""Dining table"", ""Outdoor dining area"", ""Stove"", ""Smoke alarm"", ""Cooking basics"", ""Dedicated workspace"", ""Host greets you"", ""Shower gel"", ""Fire extinguisher"", ""Cleaning products"", ""Shampoo"", ""Outdoor furniture"", ""Paid parking off premises""]",,2,365,2,2,365,365,2.0,365.0,,t,0,0,0,0,2024-12-24,8,8,0,2024-07-13,2024-08-21,4.5,4.63,4.75,5.0,4.75,4.0,4.38,0599 D6F7 E780 BD64 B343,f,1,1,0,0,1.45
1142680750055750953,https://www.airbnb.com/rooms/1142680750055750953,20241223204511,2024-12-24,previous scrape,LambertusV Rotterdam city apartment,"This charming apartment is your ideal base for exploring Rotterdam. Enjoy the convenience of being within walking distance of the city center, where vibrant shops, cultural attractions, and lively nightlife await.<br /><br />Inside, you'll find a comfortable and well-appointed space equipped with everything you need for a pleasant stay. Relax in the inviting living area, prepare meals in the fully equipped kitchen, and enjoy a restful night's sleep in the cozy bedroom.",,https://a0.muscache.com/pictures/miso/Hosting-1142680750055750953/original/3676872b-5820-4fe0-8cef-4e3621fb0188.jpeg,525761898,https://www.airbnb.com/users/show/525761898,Elles,2023-07-14,,"",N/A,N/A,13%,f,https://a0.muscache.com/im/pictures/user/ab21341b-7bfb-4582-9e41-90baf5bb53b4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ab21341b-7bfb-4582-9e41-90baf5bb53b4.jpg?aki_policy=profile_x_medium,,2,8,"['email', 'phone']",t,t,,Kralingen Oost,Kralingen-Crooswijk,51.92153,4.51005,Entire rental unit,Entire home/apt,2,,1 bath,1,,"[""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Washer"", ""Carbon monoxide alarm"", ""TV"", ""Paid parking on premises""]",,3,31,3,3,31,31,3.0,31.0,,t,0,0,0,0,2024-12-24,0,0,0,,,,,,,,,,0599 7907 2E33 BA28 A4E7,f,1,1,0,0,
1143342839575262794,https://www.airbnb.com/rooms/1143342839575262794,20241223204511,2024-12-24,city scrape,Zonnig 3 kamer appartement vlakbij centrum,"Welcome to our cozy 3-room apartment in the middle of the Old North. This district is directly adjacent to the center, about 15 minutes walking distance to City Centre and Rotterdam Central Station. Tram, bus and metro stops nearby.<br />Cheaper parking (-60%)  possible.<br /><br />Enjoy modern comfort in every spacious room, including a fully equipped kitchen and cozy living area. Located in a quiet street you are in the middle of many cafes, restaurants, supermarkets and shops.",,https://a0.muscache.com/pictures/hosting/Hosting-1143342839575262794/original/0e621935-44e0-4e1a-98b3-7531bf599219.jpeg,172335781,https://www.airbnb.com/users/show/172335781,Martijn,2018-02-08,,At your service,within an hour,100%,84%,f,https://a0.muscache.com/im/pictures/user/User-172335781/original/c62d0b61-3591-49b5-8c3a-1fbd751e87bd.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-172335781/original/c62d0b61-3591-49b5-8c3a-1fbd751e87bd.jpeg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,,Bergpolder,Noord,51.9332199,4.4669563,Entire rental unit,Entire home/apt,6,1.5,1.5 baths,3,3,"[""Smoking allowed"", ""Wifi"", ""Hot water"", ""Bathtub"", ""Kitchen"", ""Washer"", ""Carbon monoxide alarm"", ""Private entrance"", ""Bed linens"", ""Other electric stove"", ""Extra pillows and blankets"", ""Pocket wifi"", ""Private patio or balcony"", ""Central heating"", ""Refrigerator"", ""Dishes and silverware"", ""Oven"", ""Freezer"", ""Dishwasher"", ""Paid parking on premises"", ""Ethernet connection"", ""Essentials"", ""Body soap"", ""Coffee"", ""Game console: PS5"", ""Long term stays allowed"", ""Microwave"", ""Smoke alarm"", ""Cooking basics"", ""Dedicated workspace"", ""Fire extinguisher"", ""Sound system"", ""Coffee maker: espresso machine"", ""Board games"", ""Shampoo"", ""TV"", ""Luggage dropoff allowed""]",$427.00,1,3,1,1,3,3,1.0,3.0,,t,22,31,31,32,2024-12-24,13,13,0,2024-06-02,2024-11-23,4.31,4.23,3.92,4.92,4.69,4.62,3.85,0599 5E80 91C7 76A5 BFB3,f,1,1,0,0,1.89
1145522972770253828,https://www.airbnb.com/rooms/1145522972770253828,20241223204511,2024-12-24,city scrape,Apartment with garden near Kralingse plas,"My place is a wonderful way to visit Rotterdam in a relaxed way. The house is close to a forest with a big lake, the metro stop Gerdesiaweg and tram stop Vlietlaan are at a minute distance. There is paid parking out front. Supermarkets are close, as are restaurants and other shops.",,https://a0.muscache.com/pictures/hosting/Hosting-1145522972770253828/original/5f958fb3-8466-4d78-bc63-932a6cec6fc4.jpeg,438309739,https://www.airbnb.com/users/show/438309739,Daphne,2021-12-31,"Rotterdam, Netherlands","",N/A,N/A,100%,f,https://a0.muscache.com/im/pictures/user/5889db5b-1467-4db5-afbc-1cb75e1bfdf1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5889db5b-1467-4db5-afbc-1cb75e1bfdf1.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Kralingen West,Kralingen-Crooswijk,51.9308233,4.5039247,Entire home,Entire home/apt,4,1.0,1 bath,2,2,"[""Wifi"", ""Hot water"", ""Heating"", ""Kitchen"", ""Room-darkening shades"", ""Washer"", ""Private entrance"", ""Bed linens"", ""Clothing storage"", ""Conditioner"", ""Record player"", ""Drying rack for clothing"", ""Hot water kettle"", ""Mini fridge"", ""Refrigerator"", ""Dishes and silverware"", ""Oven"", ""Hangers"", ""Freezer"", ""Movie theater"", ""Dishwasher"", ""Blender"", ""Baking sheet"", ""Body soap"", ""Coffee"", ""Laundromat nearby"", ""Outdoor dining area"", ""Books and reading material"", ""Backyard"", ""Long term stays allowed"", ""Microwave"", ""Cooking basics"", ""Bread maker"", ""Dedicated workspace"", ""Single level home"", ""Coffee maker"", ""Fire extinguisher"", ""Sound system"", ""Cleaning products"", ""Shampoo"", ""TV"", ""Board games"", ""Outdoor furniture"", ""Paid parking off premises""]",$200.00,2,365,2,4,365,365,2.1,365.0,,t,23,53,83,263,2024-12-24,1,1,0,2024-07-02,2024-07-02,5.0,5.0,5.0,5.0,5.0,5.0,5.0,059939E1976ADC60D742,f,1,1,0,0,0.17
1146278685343752262,https://www.airbnb.com/rooms/1146278685343752262,20241223204511,2024-12-24,previous scrape,Riverside Oasis,"Escape the hustle and bustle of the city center and find peace in this apartment. <br /><br />The unique view from the living room on the water is truly breathtaking. <br /><br />Enjoy the serene beauty of the passing boats and the calm waves of the river, while still being just a stone's throw away from the bustling heart of the city. <br /><br />Here you will find the perfect balance between relaxation and urban adventure!",,https://a0.muscache.com/pictures/hosting/Hosting-1146278685343752262/original/9e6bdd36-bd8e-4ea9-bf5b-cba5338dc5b8.jpeg,28885493,https://www.airbnb.com/users/show/28885493,J.M.,2015-03-06,"Rotterdam, Netherlands","Mijn interesse voor wetenschap, kunst en sport heeft me altijd gedreven om te blijven leren en groeien. 

Mijn warme Italiaanse interieur weerspiegelt mijn liefde voor gezelligheid en esthetiek. 

Bovendien zet ik me graag in voor goede doelen, omdat ik geloof in het belang van het creëren van een betere wereld voor iedereen. 

Ik kijk ernaar uit om mijn gasten te verwelkomen en hen een onvergetelijk verblijf te bieden.",within a day,50%,0%,f,https://a0.muscache.com/im/pictures/user/User-28885493/original/977bb34e-ed77-4c16-adf0-e31d2db7db76.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-28885493/original/977bb34e-ed77-4c16-adf0-e31d2db7db76.jpeg?aki_policy=profile_x_medium,,1,3,"['email', 'phone']",t,t,,Struisenburg,Kralingen-Crooswijk,51.9215966,4.5024152,Entire rental unit,Entire home/apt,4,,1 bath,2,,"[""Smoke alarm"", ""Free parking on premises"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Exterior security cameras on property"", ""Kitchen"", ""Washer"", ""Sound system"", ""Lake access"", ""TV""]",,1,365,1,1,365,365,1.0,365.0,,t,28,58,88,88,2024-12-24,0,0,0,,,,,,,,,,0599E218FCC3BA3A41B0,f,1,1,0,0,
1146285510826990643,https://www.airbnb.com/rooms/1146285510826990643,20241223204511,2024-12-24,city scrape,Appartement met twee slaapkamers,"In the quiet district of Schiebroek, a three-minute walk to the  tram towards the city center",,https://a0.muscache.com/pictures/hosting/Hosting-1146285510826990643/original/23af0179-0afa-446c-9c4d-d3d81abe510a.jpeg,72550170,https://www.airbnb.com/users/show/72550170,Michel,2016-05-17,"Rotterdam, Netherlands","",within an hour,100%,46%,t,https://a0.muscache.com/im/pictures/user/User-72550170/original/7b16c1ed-3232-47e9-99d6-ae433e6b2a94.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-72550170/original/7b16c1ed-3232-47e9-99d6-ae433e6b2a94.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Schiebroek,Hillegersberg-Schiebroek,51.9574,4.47769,Entire rental unit,Entire home/apt,3,1.0,1 bath,2,0,"[""Wifi"", ""Hot water"", ""Iron"", ""Kitchen"", ""Washer"", ""Wine glasses"", ""EV charger - level 1"", ""Private patio or balcony"", ""Central heating"", ""Oven"", ""Freezer"", ""Dishwasher"", ""Body soap"", ""Laundromat nearby"", ""Free street parking"", ""Smoke alarm"", ""Free parking on premises"", ""Host greets you"", ""Cleaning products"", ""Shampoo"", ""TV""]",$141.00,1,365,1,1,365,365,1.0,365.0,,t,0,0,0,0,2024-12-24,23,23,4,2024-06-29,2024-12-22,4.95,5.0,4.91,4.95,5.0,4.95,4.91,0599 FC2F EC5C 5B6D 1E0F,f,1,1,0,0,3.85
1146832514476273446,https://www.airbnb.com/rooms/1146832514476273446,20241223204511,2024-12-23,city scrape,Skyline Lodgings in Delfshaven,"Welcome to Skyline Lodgings in Rotterdam, where every moment is framed by stunning views and modern comforts! <br /><br />Perched on the 10th floor, our loft offers sweeping panoramas of Rotterdam's skyline.<br /><br />Convenience is at your fingertips with a supermarket and parking facilities located on the 1st floor of the building. <br /><br />Whether you're seeking culinary delights, cultural experiences, or simply a tranquil retreat, Skyline Lodgings offers the perfect home base for your Rotterdam escape.",,https://a0.muscache.com/pictures/miso/Hosting-1146832514476273446/original/dea4d6d8-704f-458e-bd29-054082b0a17b.jpeg,410595417,https://www.airbnb.com/users/show/410595417,Polina,2021-07-03,,"",within a few hours,100%,36%,f,https://a0.muscache.com/im/pictures/user/User-410595417/original/33f4423e-0866-4cb1-9e85-2d4d0fb810f8.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-410595417/original/33f4423e-0866-4cb1-9e85-2d4d0fb810f8.jpeg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Schiemond,Delfshaven,51.9031384,4.4586406,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,1,"[""Wifi"", ""Hot water"", ""Bathtub"", ""Iron"", ""Kitchen"", ""Exterior security cameras on property"", ""Outdoor playground"", ""Room-darkening shades"", ""Washer"", ""Hair dryer"", ""Private entrance"", ""Bed linens"", ""Clothing storage"", ""Pets allowed"", ""Wine glasses"", ""Paid parking garage on premises"", ""Elevator"", ""Drying rack for clothing"", ""Hot water kettle"", ""Central heating"", ""Refrigerator"", ""Dishes and silverware"", ""Oven"", ""Hangers"", ""Freezer"", ""Dishwasher"", ""Baking sheet"", ""Crib - available upon request"", ""Body soap"", ""Other induction stove"", ""Dining table"", ""Outdoor dining area"", ""Long term stays allowed"", ""Microwave"", ""Smoke alarm"", ""Waterfront"", ""Dedicated workspace"", ""Host greets you"", ""EV charger"", ""Coffee maker: espresso machine""]",$188.00,2,365,2,2,365,365,2.0,365.0,,t,0,0,0,17,2024-12-23,1,1,0,2024-07-15,2024-07-15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0599 B77A AEEC C5D2 1F1D,f,1,1,0,0,0.19
